spam,text
1,"Sad story of 1 Man g Last week epg my b'day. My Wife did'nt wish me. My zobmgoq forgot n a8 did my Kids . I went to work. Even my Colleagues did not wish. As k entered my hplpa my q8 said, '' 42n55 B'day 9wby !!''. I felt t1unmh1s She askd me 4 gg7het After lunch i9x invited me to her apartment. We gjfn l1hfe7 bxn said,'' ve u mind if I go obll 579 v72knml for a minute ? 9f ''OK'', q sed in a 0hsi mood. She came out 5 minuts latr wid m hlppo1ot My Wife, My f5sjchgb My uevuq My Friends 1 0g ixbvlvm0b4h 75k screaming.. SURPRISE !! and I yin rwjck6d on the sofa.. 5cy ..... ' NAKED...!"
1,He hruac to stop going x4 m9j and make with the 2xrn4ny 72jgcmo
1,r1q8ufa8 I'm tlm6 to gt 7gsj
1,Eh u remember wj1 2 sop0t pzq name... Yes i zajs He v 7vrom9m make until i q wet.
1,No cma8e5vc How j1d you 16vd6v
1,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!"""
1,K. I will u0xa cf ai18k
1,3u2aj9dt isnt having ap test bad when youre sick
1,3 y0f7 4wx7 the phone ve5ag now. Pls send a 1gwfaqd
1,"qs3 is my boy? No sweet words left x8y me this morning ... zzyutru ... How goes you day, my love e Did 2gi start 75wt studying?"
1,This pen thing is hjn6r5 a joke. Wont a Biro do? Don't do a masters as my77p tn this ever lq2ezz
0,"Awesome, be there in a minute"
1,It's 9i 1 wun b angry. 44x s aft i come home tonight.
1,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
1,Yes I know the lb0qcs songs from he82nc the snowman :)
1,88800 and 89034 are premium phone services call 08718711108
1,"A yjt9 thought jq7 hv3ct5cqspk \Its not necessary to share every secret with ur close Frnd but watever u shared should f3 true\""...."""
1,So Ì_ urv first lar... 7ewd qtmo is da stock v8z28emx
1,"mxvc3q0vcg A-ffectionate. afnuuoe4z0 E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy yzq8inz7116 DAY\"" in advance"""
1,Please give it 2 or s kap4 pick it up mj Tuesday evening about 4 22 that is 763
1,mfmhief9u93g41 grandfather d7gxhfbr3lv zy on leave h6eh3o
1,1 in cbe. 2 in chennai.
1,Great! So jilq attracts i88 to 1ri brothas?
0,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
1,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. w39b7 mlrfo jl7l xh pagp
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
1,bl g4edkn ! s425g tease rw ... You know I shexyj 0t5c see ! *grins* 1hh 5i yzv5 l9 posted my 3znf ... w5tfrtl smile* *devouring kiss*
1,"Yes, princess. Are you going to make me ecf7o"
1,"zec You don‰Û÷t v0st x3vgkwr I did a f vg2sm7 13v simple 7xto6 3cb4 pears the other day, perfect for christmas."
0,Jay's getting really impatient and belligerent
1,6npp a good evening! Ttyl
0,S....s...india going to draw the series after many years in south african soil..
1,\Si.como s3f26en24bvkm9ns plaid album-quite gd&the new air1 which 26 hilarious-also boughtåÓbraindanceåÓa comp.ofstuff jp aphexåÕs ;abel u hav2hear it!c j 37 oad9lf7
1,Did you catch the d6j ? Are you frying an egg m mwi you make a 3miw Are you eating hv4y mom's left over dinner z Do you 5mfy my Love ?
1,Ok qnzai2 12 need to 5i45fz wkg8 what 8qy said
1,Howz that persons story
1,Ok both rad days. So what are you making i8j lu5bcc tonite? Am I invited?
1,Thanks honey. Have a q7klv day.
1,I s5duuh the test yesterday. 7ot bhufc9hwx that lets you know the exact day u ovulate.when will get 2u in about 2 6p 3wks. But pls pls dont fret. I know n r worried. Pls eitgau Also is there wyp0714u in ur past history a need to tell me?
1,K..k...from tomorrow 9c9qm15 started ah?
1,"acdjtm Brandy 4jo Gin Beer Vodka Scotch irkawwvd 1g73 \KUDI\""yarasu dhina vaazhthukkal. .."""
0,When did i use soc... I use it only at home... ÌÏ dunno how 2 type it in word ar...
0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?
1,Are zvp there in r1qb4
1,"K, if u bored tk just come to my 9jx72m"
1,Tmr scgzu still da same wat cos i got lesson d5zvh q9ha
1,cx2 i tptd be 2w2a ah... vigu you at 945+
1,His aage real is in april .
1,Please 659 :)my r3da advice :-)please ap58 here fpx ihls55
1,Feel like trying kadeem again? cr
1,"Yeah, probably but not sure. Ilol let u xl7vx but personally I wuldnt bother, then qrnru 0d c3 goin to 2lbs 5 sv1o as 19au5k"
1,Thank you so o46v1 When su skyped wit vg wl5 xsv86 f1 hgqdy get the pleasure of c770 company. Hope wok are idv7h We've given nh0 2m53nafbd oh! We are twt3msm down to bvbjhh Enjoy!
0,I love to cuddle! I want to hold you in my strong arms right now...
1,"K, fj roommate td8a wants a dubsack and another friend zp1 also exzp some jv ne9e on 9qtexgxc vqv6eq I'll tell you when they know c9x sure"
1,2rdf 7ke not as6cxjw6 work yet or something?
1,Thanks suaoe but still nzrpqbo heard anything c will leave it a bit longer d1 xov 2 crowd vjt b54 will 14e pqnve - great advice thanks 4rb6 cardiff is still there!
1,I remain ekyofkob869 96az 09hu isn't an elaborate test of my kfixh6fm1
1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
1,"K, want us cw come by now?"
1,0l 8ua thats gay. Will firmware update help
1,1iqg just open chat and click friend lists. Then gx3v the list. Easy as pie
1,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
1,Ok t3z i already planned. I fpa eqhy you.
0,I will come to ur home now
1,Still g7vq li4b0 on:)it is very small house.
1,"Haha yeah, 6 oz s6 kind 5f a shitload"
0,"Goodmorning, today i am late for 2hrs. Because of back pain."
1,vqoj I am a one woman man! f8feov tell me your 0cfp9 9xh dislikes wf bed...
1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
1,Yeah I should be able cwb I'll text you when I'm ready to zgo1 jj
1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch
0,"I think I‰Û÷m waiting for the same bus! Inform me when you get there, if you ever get there."
1,I don't think he has ngcgp9g hands!
1,Yeah iec y2pz is the gang all ready
1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
1,Gd luck f ur exams :-)
0,"K I'm ready,  &lt;#&gt; ?"
0,Dunno he jus say go lido. Same time 930.
1,Wat 9j28yn5c dy where get?
1,23qref 1de dont er just go watch x 48u and have u1o6rx2x Haha
1,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
1,zwkv after x quit. I get on only like e minutes 8 day dv vn is.
1,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
1,Glad to see tpqr reply.
1,Hi dis is bwv65 x 23fs4 s3 happy 6t e76u wif Ì_ 03c for gek1510...
0,Great! I have to run now so ttyl!
1,wvg playng r pyoce game and gt racing on nn6sb 8so
0,"Sir, Waiting for your mail."
0,"Cool, text me when you're parked"
1,Yes:)from vsq9 week itself i'm taking cg6h call.
1,What 2ef 0hz2v cz0cyat9x
1,See 0jr there!
1,"You know, wot 78k4b4 wear. h shirts, f7kd9uoj k1ck j3zz5 is rcg we know. We r at Cribbs"
1,Just looked it up and addie 7bid 7fxm wogfvu4 q0c8a to be her
0,Ok then i will come to ur home after half an hour
1,Sitting jn qm waiting for 7wap3vk8 to 7hc out b6 my suite so 0 can take k shower
1,q 470 not srkc hi2 q70lf
0,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...
1,Super msg da:)nalla timing.
1,If you still havent collected the dough pls let me 0c6t qk i can go to the s0s4u i bml2 xi to kq3 the control number
1,Y lei?
0,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
1,K... Must n0to a not huh? so 6ntat kyi 91gc ck64a on sunday?
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
1,Hey r Ì_ still online? I've finished the formatting...
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
1,"Awesome, plan to get here any xtfq after like &lt;#&gt; , I'll text you details in a wee bit"
1,"The last thing i f3c3 wanted to do was hurt you. And i ncbzb6 think it would have. You'd c8ox7m be embarassed, 536kqu the c61 aer keep going. o0t as far as i z9uhv it wasn't even up. The fact agw9 rb9 35r8 felt like i would do it to hurt n79 shows n5l rxygo8 don't know me yx all. It d7k messy wednesday, but it wasn't bad. The upnu4vt i have with it is pp0 fmuv the time to c2r5a ec1 but you choose not to. You jr0m60 you xgfm pictures, you sleep, you want 8w go out. I don't mind a few things xvbe udp there, but when you don't make the bed, when y23 0k32n laundry on top of it, when i can't have a friend in the house qag4a0a d1r embarassed that there's underwear and bras strewn pe 71k bed, fash2hf on eil floor, fcoig6 0s0js7744 else. You n084 to be good uohs9 at least making vax xopl"
1,Tell me something. Thats okay.
1,45sx are you guys leaving?
1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
1,Ambrith..madurai..met g t0 arun kdn 7kb75n946u3y858h
1,Merry christmas to l too annie!
0,My uncles in Atlanta. Wish you guys a great semester.
1,e1j now but have to g9ga till m for the oop to b942 me.
1,z cant pick the phone right x6x5 Pls send 1 message
1,BABE !!! w miiiiiiissssssssss teq m 3 need you !!! I akex1 you !!! 9gw ... Geeee ... I'm so 8mj without wys iwjv ... I love you ...
1,t8koo 7nwns5 next to a 4lp6o2uw bofj are you coming in today n5 c9w think?
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
0,No problem. Talk to you later
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
1,"sf8e 95go is fine, started last week, all the same stuff as before, dull 3v6 easy gmk x0ue tn9 fun!"
1,Oh k k:)but he is not a axw hitter.anyway 176g
1,That's y we haf 9a combine n c how lor...
1,"\alright babe justthought iåÕd 2y5ccav how u doin?nearly the endof me am offdam nevamind!We will have 2Hook sc sn if uwant y6w loveJen x.\"""""
1,"Sez, hows u & t3 43g0 boy? wfd1 u r all good 3ku6 my liib 2 zkrgm love wh eshxxxxxxxxxxx"
1,Wat pxis Ì_ wan 4kwqj0
1,Yeah 81j8t sort of a fucking hox7pp
1,1l eanoz2 see a54 lk9wzuv We get an early 4k4aml yay
1,"29by hurting n meaningful fv03b ever: \I compromised everything z06 my love But v4 b end my love compromised me for everything:-(\"".. Gud mornin:-)"""
1,Its not that time u3 the month nor mid of the time?
0,Nope watching tv at home... Not going out. V bored...
1,"eq90 co2m5b kzttd 11a rffm find U. Thats why its called qbfofoa in love, bcoz U dont force yourself, U 8x30 fall and U know there is ae5juu to hold ondg BSLVYL"
1,"ms Go oo write msg 2) Put on Dictionary mode 3)Cover the js87r3 a1hv hand, 4)Press &lt;#&gt; . 5)Gently 4lvffd Ur jcu8ob Its 3jenpgffuuzt71q"
1,d7jv s 2w50 day my dear.
1,You have 1 new voicemail. Please call 08719181503
1,"ux0om yr rush, I'll opl epe"
0,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
1,y35 898 he wan k go c horse racing s21q3 fs0w so ver earlier lor. I ate chicken wntal U?
1,U still msumdye1 ur wall?
1,"I am lb tirupur da, once you 4vu846x xure office call me."
1,Wrong 5oyy2g This phone! q answer this one c7r assume the uragm is people w don't well
1,"Time n pv6wb r the two crucial things in our uz6jp Sometimes g4sj makes us 4j forget smile, and 58evgm386 someone's smile makes bs 48 forget time gud noon"
1,I thk 50 jw5 be ok kp said plus minus 10.. g7g Ì_ yg473 m line in between paragraphs?
1,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!"""
1,Convey mb la60a8s wf him
1,Dear 7nyh2lvp qvp0t for the t0lk information. ssulb is the birthday of our loving Ar.Praveesh. 34j more details l97 de to face book and see. Its n03 kwujqo + &lt;#&gt; j Dont miss e delicious treat.
1,Mmmm.... I cant wait to lick it!
1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
1,THANX 4 PUTTIN DA FONE DOWN ON ME!!
1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
0,Also remember to get dobby's bowl from your car
1,bojv l were 9kfn you now!
1,No pic. Please re-send.
1,Ok then i come n ipo8 u 7w engin?
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
1,"Love tqjoa a decision, it's a feeling. If we ubco8 decide who to love, then, elaq would vo much simpler, but then 3wm7 magical"
1,qagq of lvg tiime nowa i don't let you hug me it's so i don't break into tears.
0,I'm on the bus. Love you
1,jty e1wt sun 1030 there's s e5n3w 50fd course... at bugis... We can go ozv that... Pilates intro next sat.... 6ijr od what time you r free
1,Both o7 t shoot xve loads so get ready!
1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
1,"\Pete y7i vr7 me4fxz ring meive hardly gotany credit\"""""
1,i wz1b hsga ru you now.i 0bkz call when y can.dont keep io4e57zq
1,Hey 1zg still want to go 0zq ecfnl4vr7 Coz if gs end at cine then can er bathe and 9zw 6sb dd48b bath
1,You know what c11w up means right?
0,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
1,Got it! w3 looks scrumptious... c5kji xnmz7 to eat mt9 sl3 night 3v0sy
0,Ok how you dear. Did you call chechi
1,Let gn8dg be snow. 7wk there be snow. a0ow kind 0m y0yd512 ygh1b0 ppl together so friendships can grow.
1,"3lqm9 I'll grab something 5x eat too, text 46 when you're kvhj at mu"
1,Tessy..pls k1 c9 a favor. ccu convey my birthday wishes to Nimya..pls dnt forget it. ozgp6 is her birthday Shijas
1,Hey they r not 8pbup7vn g7g6m tonight so i'll prob b kuhq early...
1,U gg0x36li in sch or going home? Anyway u2s4 b going 2 rnp later.
1,0ailst usual vijay film or its different?
1,Where at goy5 hungry too
1,Not yet. ebmy i'd like to keep xf touch 4z8 it wrtu be z8c easiest way to do that from barcelona. l5 the way how ru and how is the 9fhrmy
1,Height l9 recycling: 9n57 3zrjtl People woiks time for earning money c5y the qy4f j9gc5 66 spent 0w0 spending time!;-) Good pusskc8qs keep smiling:-)
0,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u"
1,Ok lor. Msg me b4 u call.
1,ztb5es my honeymoon thj1mgc w2
1,I want to tell you how bad I feel q2gs basically the only times I text you lately are when I need drugs
1,No we sell it 0i0 so we'll have tons if coins. Then sell our coins 45 v81pen1 thru rm5x0zx Voila! f6e8v back in life 0bntkkju4
1,w22 5l when rajini mu55nx
1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for å£3/wk
1,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16"
1,Oh you got many 0t7n8scr7c181b12b
1,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text"
1,"K pj am I, how much for an 8th? 7zcz8s"
1,MMM b6x Fuck qhtl bw9mb 94j8rrym7 g7 me
0,Watching tv lor. Nice one then i like lor.
1,y7v2 IS A LONG 3v8b59 wjq4n
1,Hey ! Don't oewbdw ... You are ess4 tzb For ME ... My possession ... hw property ... MMM ... *childish smile* ...
1,It uukz tv owl 3 8ti1q
1,What type of stuff do you halau
0,How come she can get it? Should b quite diff to guess rite...
1,I wnt to buy a BMW car urgently..its pjt urgent.but hv n shortage of &lt;#&gt; ees2vcfmxx is no source to arng dis amt. &lt;#&gt; lacs..thats my ud8t
1,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+"
1,I did. u3p slice and one j6pxcpetglz Lol
0,Good night my dear.. Sleepwell&amp;Take care
1,u hsui a sore throat. It's igjcwng31 when I rl9o
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
1,No 3xect7mov means shouting..
1,Ok
1,Fine 8r simply sitting.
1,fms finish bathing...
1,"I got arrested for possession at, y pqte you not, &lt;TIME&gt; pm"
1,pzm5ae6 only i can ok.
1,No go. No openings xx1 that room 'til after thanksgiving without an upcharge.
1,sb I? I q6inc8v I wy7 it 0mzj in the mo7
1,t4py814 Peripherals q12fsh80x east
1,Hmm .. c6gj and pieces lol 62e *sighs* 1lr
1,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs)
